Apparel & Fashion,Design Assistant,Responsibilities: Research &amp; study fashion trends. Research fashion concepts to aid the design process of the brand. Develop new techniques for the different product lines. Develop tech packs and costing sheets. Check and regulate new developments and prototyping process. Manage design interns effectively. Identify and create links to procure innovative raw materials and technology. Effectivel...,https://www.linkedin.com/jobs?viewJob=&jobId=60845735&trk=api*a130653*s139051*
Information Technology and Services,Software Developer,"Experience - 2+ years Job Function – Techno-Functional  As a Software Engineer of the Customer Success team you will be responsible to Work through the entire Software Development Life Cycle, from gathering customer requirements, analysing, developing, and deploying them. Understand the product thoroughly and be a functional expert throughout the breadth of Cloud Lending’s products. Analyse custom...",https://www.linkedin.com/jobs?viewJob=&jobId=58403045&trk=api*a130653*s139051*
Computer Software,Software Engineer - Java,"We are looking for a Java Developer with experience in building high-performing, scalable, enterprise-grade applications. You will be part of a talented global software team that works on mission-critical applications. You will be responsible for Java/Java EE application development while providing expertise in the full software development lifecycle, from concept and design to testing. This role...",https://www.linkedin.com/jobs?viewJob=&jobId=46381950&trk=api*a130653*s139051*
Internet,Visual Designer,"Work with design and product management to create and ensure a consistent visual style to new and redesigned features Develop and maintain design wireframes, mockups, and specifications as needed. Export assets and illustrations for developers. Collaborate with other designers to maintain design consistency and coherence across the product as appropriate. Work with our social media manager to brin...",https://www.linkedin.com/jobs?viewJob=&jobId=47105214&trk=api*a130653*s139051*
Information Technology and Services,"Senior Software Engineer, Android Development","Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management processes through different technologies, enabling companies to adapt Lean Construction technologies.  In this role, you will work through all facets of software development: design, prototype, implementation, testing and documentation.     Principal Duties &a...",https://www.linkedin.com/jobs?viewJob=&jobId=44966889&trk=api*a130653*s139051*
Apparel & Fashion,Design Assistant,Responsibilities: Research &amp; study fashion trends. Research fashion concepts to aid the design process of the brand. Develop new techniques for the different product lines. Develop tech packs and costing sheets. Check and regulate new developments and prototyping process. Manage design interns effectively. Identify and create links to procure innovative raw materials and technology. Effectivel...,https://www.linkedin.com/jobs?viewJob=&jobId=60845735&trk=api*a130653*s139051*
Information Technology and Services,Software Developer,"Experience - 2+ years Job Function – Techno-Functional  As a Software Engineer of the Customer Success team you will be responsible to Work through the entire Software Development Life Cycle, from gathering customer requirements, analysing, developing, and deploying them. Understand the product thoroughly and be a functional expert throughout the breadth of Cloud Lending’s products. Analyse custom...",https://www.linkedin.com/jobs?viewJob=&jobId=58403045&trk=api*a130653*s139051*
Computer Software,Software Engineer - Java,"We are looking for a Java Developer with experience in building high-performing, scalable, enterprise-grade applications. You will be part of a talented global software team that works on mission-critical applications. You will be responsible for Java/Java EE application development while providing expertise in the full software development lifecycle, from concept and design to testing. This role...",https://www.linkedin.com/jobs?viewJob=&jobId=46381950&trk=api*a130653*s139051*
Internet,Visual Designer,"Work with design and product management to create and ensure a consistent visual style to new and redesigned features Develop and maintain design wireframes, mockups, and specifications as needed. Export assets and illustrations for developers. Collaborate with other designers to maintain design consistency and coherence across the product as appropriate. Work with our social media manager to brin...",https://www.linkedin.com/jobs?viewJob=&jobId=47105214&trk=api*a130653*s139051*
Management Consulting,Assistant and Associate consultants,"Both positions are general management in nature. The role involves working in all types of projects Browne &amp; Mohan consultants undertake, either long term business change projects or short-term assignments such as productivity, quality or branding projects. While business management degree with specialization in Operations, Finance or Marketing is a must, we are open to people with engineering...",https://www.linkedin.com/jobs?viewJob=&jobId=47169281&trk=api*a130653*s139051*
